# log(age)     Mini          Mact          logl          logt          logg      Composition      Phase         logMdot
    5.00    9.82063645    9.82034830    3.90993958    4.37233285    3.96396397    0.54489720   -1.00000000  -8.32630e+00
    5.00    9.99366869    9.99331317    3.92556428    4.39381760    4.04219287    0.54489720   -1.00000000  -8.25998e+00
    5.00   10.12947794   10.12909579    3.92567775    4.40221032    4.08129851    0.54489720   -1.00000000  -8.81157e+00
    5.00   10.28383989   10.28344130    3.92107971    4.40893630    4.11918952    0.54489720   -1.00000000  -9.40402e+00
    5.00   10.43378022   10.43336566    3.91843644    4.41493919    4.15205035    0.54489720   -1.00000000  -9.38578e+00
    5.00   10.58779706   10.58736588    3.92569494    4.42319126    4.18417489    0.54489720   -1.00000000  -9.34881e+00
    5.00   10.70992580   10.70948125    3.94001553    4.43177207    4.20923243    0.54489720   -1.00000000  -9.29367e+00
    5.00   10.82985832   10.82940037    3.95750557    4.44074903    4.23261417    0.54489720   -1.00000000  -9.22862e+00
    5.00   10.98382253   10.98334694    3.97904175    4.45128578    4.25959752    0.54489720   -1.00000000  -9.15310e+00
    5.00   11.16766551   11.16716367    3.99727538    4.46016683    4.28389291    0.54489720   -1.00000000  -9.07065e+00
    5.00   11.40948281   11.40894496    4.01102577    4.46760507    4.30903246    0.54489720   -1.00000000  -9.00912e+00
    5.00   11.63280869   11.63223695    3.98180896    4.45386280    4.29171851    0.54489720   -1.00000000  -8.89552e+00
    5.00   11.63299110   11.63241933    3.98163104    4.45377471    4.29155094    0.54489720   -1.00000000  -8.89509e+00
    5.00   11.64204273   11.64146957    3.98413287    4.45440328    4.29190541    0.54489720   -1.00000000  -8.91702e+00
    5.00   11.80984852   11.80924958    4.00543796    4.46022224    4.30021662    0.54489720   -1.00000000  -8.98513e+00
    5.00   12.10957006   12.10892165    4.02581317    4.46543553    4.31168775    0.54489720   -1.00000000  -8.93212e+00
    5.00   12.48018419   12.47946709    4.05233514    4.47032931    4.31762261    0.54489720   -1.00000000  -8.86045e+00
    5.00   12.90670126   12.90590226    4.08943378    4.47630896    4.31926719    0.54489720   -1.00000000  -8.79172e+00
    5.00   13.22700283   13.22613389    4.11820923    4.48077395    4.31889939    0.54489720   -1.00000000  -8.72418e+00
    5.00   13.63640376   13.63543911    4.15524397    4.48639585    4.31752651    0.54489720    0.00000000  -8.64112e+00
    5.00   13.63963833   13.63867291    4.15554218    4.48644077    4.31751205    0.54489720    0.00000000  -8.64051e+00
    5.00   14.11256233   14.11147853    4.19834796    4.49287286    4.31540286    0.54489720    0.00000000  -8.55232e+00
    5.00   14.11583992   14.11475520    4.19862735    4.49291435    4.31538761    0.54489720    0.00000000  -8.55159e+00
    5.00   14.59429174   14.59306976    4.23939831    4.49895864    4.31312680    0.54489720    0.00000000  -8.45704e+00
    5.00   14.59788403   14.59666099    4.23970588    4.49900410    4.31310868    0.54489720    0.00000000  -8.45640e+00
    5.00   15.11901409   15.11762900    4.28356115    4.50547282    4.31050935    0.54489720    0.00000000  -8.36623e+00
    5.00   15.16831567   15.16691363    4.28746860    4.50604735    4.31028157    0.54489720    0.00000000  -8.35657e+00
    5.00   15.17354064   15.17213679    4.28788295    4.50610827    4.31025728    0.54489720    0.00000000  -8.35556e+00
    5.00   15.92163540   15.91996298    4.34721690    4.51482420    4.30674975    0.54489720    0.00000000  -8.23093e+00
    5.00   15.92652178   15.92484753    4.34760480    4.51488118    4.30672666    0.54489720    0.00000000  -8.23023e+00
    5.00   16.60533084   16.60337251    4.39778738    4.52217943    4.30372882    0.54489720    0.00000000  -8.11981e+00
    5.00   17.11821194   17.11601877    4.43479108    4.52754171    4.30149542    0.54489720    0.00000000  -8.04594e+00
    5.00   17.18785584   17.18562643    4.43954516    4.52822834    4.30121603    0.54489720    0.00000000  -8.03499e+00
    5.00   17.74746493   17.74494453    4.47775418    4.53374318    4.29895254    0.54489720    0.00000000  -7.95567e+00
    5.00   18.19332169   18.19054963    4.50731012    4.53799138    4.29719311    0.54489720    0.00000000  -7.89599e+00
    5.00   18.30065994   18.29782100    4.51414587    4.53896970    4.29678990    0.54489720    0.00000000  -7.88112e+00
    5.00   18.83836648   18.83519234    4.54839152    4.54386587    4.29474902    0.54489720    0.00000000  -7.81344e+00
    5.00   19.49377843   19.49014699    4.58813154    4.54951883    4.29240813    0.54489720    0.00000000  -7.73231e+00
    5.00   20.06990429   20.06584178    4.62212444    4.55434970    4.29045518    0.54489720    0.00000000  -7.66686e+00
    5.00   20.51280312   20.50836025    4.64618938    4.55772932    4.28906927    0.54489720    0.00000000  -7.61166e+00
    5.00   21.03445198   21.02954173    4.67452463    4.56171067    4.28744844    0.54489720    0.00000000  -7.55445e+00
    5.00   21.72162199   21.71607354    4.71183007    4.56692889    4.28522797    0.54489720    0.00000000  -7.48921e+00
    5.00   22.00452999   21.99870656    4.72718628    4.56907844    4.28431272    0.54489720    0.00000000  -7.46480e+00
    5.00   22.64080097   22.63426664    4.75796798    4.57333884    4.28258455    0.54489720    0.00000000  -7.39814e+00
    5.00   23.30902276   23.30170514    4.79025585    4.57780079    4.28075907    0.54489720    0.00000000  -7.33764e+00
    5.00   23.79314700   23.78524075    4.81364984    4.58101942    4.27937849    0.54489720    0.00000000  -7.29866e+00
    5.00   24.50998064   24.50109824    4.84583336    4.58540331    4.27749005    0.54489720    0.00000000  -7.23651e+00
    5.00   25.15274350   25.14292690    4.87384282    4.58922760    4.27593762    0.54489720    0.00000000  -7.18419e+00
    5.00   25.84210302   25.83123556    4.90382111    4.59331553    4.27427935    0.54489720    0.00000000  -7.13428e+00
    5.00   26.64212257   26.62989772    4.93596138    4.59763516    4.27247895    0.54489720    0.00000000  -7.07346e+00
    5.00   27.45394090   27.44025440    4.96797141    4.60194569    4.27075780    0.54489720    0.00000000  -7.01726e+00
    5.00   28.24386275   28.22865909    4.99822825    4.60598265    4.26907215    0.54489720    0.00000000  -6.96586e+00
    5.00   29.07851807   29.06156151    5.02815945    4.60991019    4.26733645    0.54489720    0.00000000  -6.91130e+00
    5.00   29.99629795   29.97732407    5.06111197    4.61424819    4.26546369    0.54489720    0.00000000  -6.85826e+00
    5.00   30.84623834   30.82523436    5.08912208    4.61788421    4.26389214    0.54489720    0.00000000  -6.80696e+00
    5.00   31.83024730   31.80678644    5.12154800    4.62209100    4.26205886    0.54489720    0.00000000  -6.75425e+00
    5.00   32.88347026   32.85714979    5.15392033    4.62621334    4.26015812    0.54489720    0.00000000  -6.69799e+00
    5.00   33.93301096   33.90369123    5.18575135    4.63025628    4.25828738    0.54489720    0.00000000  -6.64724e+00
    5.00   35.28463662   35.25114292    5.22386807    4.63503600    4.25607948    0.54489720    0.00000000  -6.58274e+00
    5.00   36.52216220   36.48464242    5.25759077    4.63923391    4.25412372    0.54489720    0.00000000  -6.52817e+00
    5.00   37.66574184   37.62428609    5.28743754    4.64290847    4.25236947    0.54489720    0.00000000  -6.48030e+00
    5.00   39.03789807   38.99144421    5.32143114    4.64704043    4.25034982    0.54489720    0.00000000  -6.42505e+00
    5.00   40.69548821   40.64270250    5.36003317    4.65167913    4.24808805    0.54489720    0.00000000  -6.36136e+00
    5.00   42.49837778   42.43834029    5.39937324    4.65635613    4.24585154    0.54489720    0.00000000  -6.29634e+00
    5.00   44.18038035   44.11318925    5.43607408    4.66071748    4.24375557    0.54489720    0.00000000  -6.24328e+00
    5.00   46.69435639   46.61577192    5.48593563    4.66653713    4.24099410    0.54489720    0.00000000  -6.16614e+00
    5.00   47.95132587   47.86695583    5.50966047    4.66927836    4.23970363    0.54489720    0.00000000  -6.13036e+00
    5.00   50.53060305   50.43348439    5.55712411    4.67473736    4.23714469    0.54489719    0.00000000  -6.06319e+00
    5.00   55.78883477   55.66324790    5.64286607    4.68436479    4.23273119    0.54489714    0.00000000  -5.93947e+00
    5.00   55.83303809   55.70720215    5.64351758    4.68443563    4.23269598    0.54489714    0.00000000  -5.93847e+00
    5.00   55.87739431   55.75130805    5.64417134    4.68450672    4.23266063    0.54489714    0.00000000  -5.93747e+00
    5.00   55.92190394   55.79556611    5.64482736    4.68457804    4.23262516    0.54489714    0.00000000  -5.93647e+00
    5.00   65.58998270   65.40274001    5.77818004    4.69879191    4.22524837    0.54489623    0.00000000  -5.75088e+00
